1.100400e+003,1.507819e+002
1.100882e+003,1.510719e+002
1.101364e+003,1.509041e+002
1.101846e+003,1.509260e+002
1.102328e+003,1.511164e+002
1.102810e+003,1.507246e+002
1.103292e+003,1.494044e+002
1.103774e+003,1.483148e+002
1.104256e+003,1.477433e+002
1.104739e+003,1.475930e+002
1.105221e+003,1.479283e+002
1.105703e+003,1.484958e+002
1.106185e+003,1.487092e+002
1.106667e+003,1.481563e+002
1.107149e+003,1.481158e+002
1.107631e+003,1.495815e+002
1.108113e+003,1.508781e+002
1.108596e+003,1.508917e+002
1.109078e+003,1.498552e+002
1.109560e+003,1.493869e+002
1.110042e+003,1.494295e+002
1.110524e+003,1.495531e+002
1.111006e+003,1.495452e+002
1.111488e+003,1.495290e+002
1.111970e+003,1.495586e+002
1.112453e+003,1.496256e+002
1.112935e+003,1.497469e+002
1.113417e+003,1.499564e+002
1.113899e+003,1.497920e+002
1.114381e+003,1.491209e+002
1.114863e+003,1.488598e+002
1.115345e+003,1.504344e+002
1.115827e+003,1.524453e+002
1.116309e+003,1.535110e+002
1.116792e+003,1.535375e+002
1.117274e+003,1.533979e+002
1.117756e+003,1.531592e+002
1.118238e+003,1.526900e+002
1.118720e+003,1.518227e+002
1.119202e+003,1.509410e+002
1.119684e+003,1.508009e+002
1.120166e+003,1.510947e+002
1.120648e+003,1.511817e+002
1.121131e+003,1.507273e+002
1.121613e+003,1.506105e+002
1.122095e+003,1.511753e+002
1.122577e+003,1.518388e+002
1.123059e+003,1.523120e+002
1.123541e+003,1.525774e+002
1.124023e+003,1.525691e+002
1.124505e+003,1.522769e+002
1.124988e+003,1.516436e+002
1.125470e+003,1.499796e+002
1.125952e+003,1.487294e+002
1.126434e+003,1.484740e+002
1.126916e+003,1.490276e+002
1.127398e+003,1.507080e+002
1.127880e+003,1.535926e+002
1.128362e+003,1.539735e+002
1.128844e+003,1.514106e+002
1.129327e+003,1.488152e+002
1.129809e+003,1.486798e+002
1.130291e+003,1.493854e+002
1.130773e+003,1.497098e+002
1.131255e+003,1.496488e+002
1.131737e+003,1.500112e+002
1.132219e+003,1.510635e+002
1.132701e+003,1.510789e+002
1.133183e+003,1.492883e+002
1.133666e+003,1.471090e+002
1.134148e+003,1.464225e+002
1.134630e+003,1.465202e+002
1.135112e+003,1.463567e+002
1.135594e+003,1.454750e+002
1.136076e+003,1.455579e+002
1.136558e+003,1.470486e+002
1.137040e+003,1.486253e+002
1.137523e+003,1.499192e+002
1.138005e+003,1.505832e+002
1.138487e+003,1.490033e+002
1.138969e+003,1.460867e+002
1.139451e+003,1.444292e+002
1.139933e+003,1.464099e+002
1.140415e+003,1.478051e+002
1.140897e+003,1.477482e+002
1.141380e+003,1.471419e+002
1.141862e+003,1.468779e+002
1.142344e+003,1.468665e+002
1.142826e+003,1.465298e+002
1.143308e+003,1.458813e+002
1.143790e+003,1.454602e+002
1.144272e+003,1.455967e+002
1.144754e+003,1.460159e+002
1.145236e+003,1.467985e+002
1.145719e+003,1.476794e+002
1.146201e+003,1.479767e+002
1.146683e+003,1.477261e+002
1.147165e+003,1.480686e+002
1.147647e+003,1.493785e+002
1.148129e+003,1.502082e+002
1.148611e+003,1.487044e+002
1.149093e+003,1.467297e+002
1.149575e+003,1.458887e+002
1.150058e+003,1.461571e+002
1.150540e+003,1.469697e+002
1.151022e+003,1.484335e+002
1.151504e+003,1.492910e+002
1.151986e+003,1.488139e+002
1.152468e+003,1.479030e+002
1.152950e+003,1.474996e+002
1.153432e+003,1.473681e+002
1.153915e+003,1.471593e+002
1.154397e+003,1.466131e+002
1.154879e+003,1.466580e+002
1.155361e+003,1.474399e+002
1.155843e+003,1.482601e+002
1.156325e+003,1.485107e+002
1.156807e+003,1.485401e+002
1.157289e+003,1.490038e+002
1.157771e+003,1.497372e+002
1.158254e+003,1.502427e+002
1.158736e+003,1.502399e+002
1.159218e+003,1.502172e+002
1.159700e+003,1.503157e+002
1.160182e+003,1.501871e+002
1.160664e+003,1.490553e+002
1.161146e+003,1.474992e+002
1.161628e+003,1.470151e+002
1.162110e+003,1.476357e+002
1.162593e+003,1.480806e+002
1.163075e+003,1.476243e+002
1.163557e+003,1.471766e+002
1.164039e+003,1.469268e+002
1.164521e+003,1.468962e+002
1.165003e+003,1.473014e+002
1.165485e+003,1.479732e+002
1.165967e+003,1.481977e+002
1.166450e+003,1.477121e+002
1.166932e+003,1.474468e+002
1.167414e+003,1.484660e+002
1.167896e+003,1.491945e+002
1.168378e+003,1.485508e+002
1.168860e+003,1.469158e+002
1.169342e+003,1.465068e+002
1.169824e+003,1.471442e+002
1.170307e+003,1.475061e+002
1.170789e+003,1.468190e+002
1.171271e+003,1.461902e+002
1.171753e+003,1.464224e+002
1.172235e+003,1.469485e+002
1.172717e+003,1.471807e+002
1.173199e+003,1.470815e+002
1.173681e+003,1.472090e+002
1.174163e+003,1.475611e+002
1.174646e+003,1.479625e+002
1.175128e+003,1.484814e+002
1.175610e+003,1.488209e+002
1.176092e+003,1.486365e+002
1.176574e+003,1.481487e+002
1.177056e+003,1.477866e+002
1.177538e+003,1.475175e+002
1.178020e+003,1.476510e+002
1.178502e+003,1.482657e+002
1.178985e+003,1.487994e+002
1.179467e+003,1.487256e+002
1.179949e+003,1.483846e+002
1.180431e+003,1.479240e+002
1.180913e+003,1.474537e+002
1.181395e+003,1.474543e+002
1.181877e+003,1.480741e+002
1.182359e+003,1.486314e+002
1.182842e+003,1.490478e+002
1.183324e+003,1.491615e+002
1.183806e+003,1.484506e+002
1.184288e+003,1.475223e+002
1.184770e+003,1.471657e+002
1.185252e+003,1.475313e+002
1.185734e+003,1.477903e+002
1.186216e+003,1.479713e+002
1.186698e+003,1.477766e+002
